curr pt[0] time,curr pt[0] vehicle time,curr pt[0],curr pt[1] time,curr pt[1] vehicle time,curr pt[1],curr param time,curr param vehicle time,curr param,desired pt[0] time,desired pt[0] vehicle time,desired pt[0],desired pt[1] time,desired pt[1] vehicle time,desired pt[1],desired yaw (rad) time,desired yaw (rad) vehicle time,desired yaw (rad),crosstrack error time,crosstrack error vehicle time,crosstrack error,front wheel angle (rad) time,front wheel angle (rad) vehicle time,front wheel angle (rad),desired speed (m/s) time,desired speed (m/s) vehicle time,desired speed (m/s),feedforward accel (m/s^2) time,feedforward accel (m/s^2) vehicle time,feedforward accel (m/s^2),output accel (m/s^2) time,output accel (m/s^2) vehicle time,output accel (m/s^2)
1739898123.2001116,7.224003314971924,0.16721615663665862,1739898123.200121,7.224003314971924,0.020460273674739824,1739898123.2001326,7.224003314971924,0.022918649405314184,1739898123.200143,7.224003314971924,7.720749942562871,1739898123.200148,7.224003314971924,-0.131,1739898123.2001555,7.224003314971924,-0.02004889153395083,1739898123.2001612,7.224003314971924,-0.006688614936126687,1739898123.2001667,7.224003314971924,-0.0008999584712083186,1739898123.200172,7.224003314971924,2.4933203246036304,1739898123.200178,7.224003314971924,0.0,1739898123.2001834,7.224003314971924,0.5921219170980772
1739898123.2198331,7.244016408920288,0.16721615663665862,1739898123.219843,7.244016408920288,0.020460273674739824,1739898123.2198539,7.244016408920288,0.022918649405314184,1739898123.2198648,7.244016408920288,7.720749942562871,1739898123.2198706,7.244016408920288,-0.131,1739898123.2198777,7.244016408920288,-0.02004889153395083,1739898123.2198837,7.244016408920288,-0.006688614936126687,1739898123.219889,7.244016408920288,-0.0008999584712083186,1739898123.219894,7.244016408920288,2.4933203246036304,1739898123.2199,7.244016408920288,0.0,1739898123.2199051,7.244016408920288,0.5921219170980772
1739898123.2397156,7.264016628265381,0.16721615663665862,1739898123.2397246,7.264016628265381,0.020460273674739824,1739898123.2397358,7.264016628265381,0.022918649405314184,1739898123.2397463,7.264016628265381,7.720749942562871,1739898123.2397513,7.264016628265381,-0.131,1739898123.2397585,7.264016628265381,-0.02004889153395083,1739898123.2397642,7.264016628265381,-0.006688614936126687,1739898123.2397697,7.264016628265381,-0.0008999584712083186,1739898123.2397747,7.264016628265381,2.4933203246036304,1739898123.239781,7.264016628265381,0.0,1739898123.239786,7.264016628265381,0.5921219170980772
1739898123.2598798,7.284053564071655,0.16721615663665862,1739898123.2598891,7.284053564071655,0.020460273674739824,1739898123.2599003,7.284053564071655,0.022918649405314184,1739898123.259911,7.284053564071655,7.720749942562871,1739898123.2599165,7.284053564071655,-0.131,1739898123.2599237,7.284053564071655,-0.02004889153395083,1739898123.2599301,7.284053564071655,-0.006688614936126687,1739898123.2599354,7.284053564071655,-0.0008999584712083186,1739898123.2599406,7.284053564071655,2.4933203246036304,1739898123.2599468,7.284053564071655,0.0,1739898123.259952,7.284053564071655,0.5921219170980772
1739898123.280921,7.304053544998169,0.1713287629797375,1739898123.2809298,7.304053544998169,0.020603552779721413,1739898123.2809412,7.304053544998169,0.022959775468744975,1739898123.2809517,7.304053544998169,7.699282392510042,1739898123.2809572,7.304053544998169,-0.13089594555834994,1739898123.2809644,7.304053544998169,-0.020122208198098037,1739898123.2809708,7.304053544998169,-0.007619053686742279,1739898123.280976,7.304053544998169,-0.001032125497682275,1739898123.2809813,7.304053544998169,2.4923925445237636,1739898123.2809877,7.304053544998169,0.0,1739898123.2809927,7.304053544998169,0.6046043291955632
1739898123.300961,7.324040651321411,0.1713287629797375,1739898123.3009706,7.324040651321411,0.020603552779721413,1739898123.300982,7.324040651321411,0.022959775468744975,1739898123.3009925,7.324040651321411,7.699282392510042,1739898123.3009977,7.324040651321411,-0.13089594555834994,1739898123.3010046,7.324040651321411,-0.020122208198098037,1739898123.3010106,7.324040651321411,-0.007619053686742279,1739898123.3010163,7.324040651321411,-0.001032125497682275,1739898123.3010213,7.324040651321411,2.4923925445237636,1739898123.3010275,7.324040651321411,0.0,1739898123.301033,7.324040651321411,0.5983638640925459
1739898123.3199735,7.344069719314575,0.1713287629797375,1739898123.3199823,7.344069719314575,0.020603552779721413,1739898123.3199942,7.344069719314575,0.022959775468744975,1739898123.320005,7.344069719314575,7.699282392510042,1739898123.32001,7.344069719314575,-0.13089594555834994,1739898123.3200166,7.344069719314575,-0.020122208198098037,1739898123.3200228,7.344069719314575,-0.007619053686742279,1739898123.320028,7.344069719314575,-0.001032125497682275,1739898123.3200333,7.344069719314575,2.4923925445237636,1739898123.3200397,7.344069719314575,0.0,1739898123.3200448,7.344069719314575,0.5983638640925459
1739898123.3399446,7.363994836807251,0.1713287629797375,1739898123.3399534,7.363994836807251,0.020603552779721413,1739898123.339964,7.363994836807251,0.022959775468744975,1739898123.3399737,7.363994836807251,7.699282392510042,1739898123.3399785,7.363994836807251,-0.13089594555834994,1739898123.339985,7.363994836807251,-0.020122208198098037,1739898123.3399906,7.363994836807251,-0.007619053686742279,1739898123.3399951,7.363994836807251,-0.001032125497682275,1739898123.3399997,7.363994836807251,2.4923925445237636,1739898123.3400052,7.363994836807251,0.0,1739898123.3400097,7.363994836807251,0.5983638640925459
1739898123.3601477,7.384063720703125,0.1713287629797375,1739898123.3601582,7.384063720703125,0.020603552779721413,1739898123.3601751,7.384063720703125,0.022959775468744975,1739898123.3601913,7.384063720703125,7.699282392510042,1739898123.3601997,7.384063720703125,-0.13089594555834994,1739898123.3602104,7.384063720703125,-0.020122208198098037,1739898123.3602204,7.384063720703125,-0.007619053686742279,1739898123.3602297,7.384063720703125,-0.001032125497682275,1739898123.3602386,7.384063720703125,2.4923925445237636,1739898123.3602471,7.384063720703125,0.0,1739898123.3602524,7.384063720703125,0.5983638640925459
1739898123.3811874,7.404051303863525,0.1756445234615027,1739898123.3811967,7.404051303863525,0.02055075718830604,1739898123.381209,7.404051303863525,0.023002933073562624,1739898123.38122,7.404051303863525,7.710542597194716,1739898123.3812256,7.404051303863525,-0.131,1739898123.3812325,7.404051303863525,-0.020110467925453398,1739898123.3812385,7.404051303863525,-0.00813570747447028,1739898123.381244,7.404051303863525,-0.0011000846571628045,1739898123.381249,7.404051303863525,2.4918775161244184,1739898123.381255,7.404051303863525,0.0,1739898123.38126,7.404051303863525,0.5898536695235728
1739898123.3999798,7.423994064331055,0.1756445234615027,1739898123.3999896,7.423994064331055,0.02055075718830604,1739898123.4000008,7.423994064331055,0.023002933073562624,1739898123.4000113,7.423994064331055,7.710542597194716,1739898123.4000163,7.423994064331055,-0.131,1739898123.4000237,7.423994064331055,-0.020110467925453398,1739898123.40003,7.423994064331055,-0.00813570747447028,1739898123.4000351,7.423994064331055,-0.0011000846571628045,1739898123.4000401,7.423994064331055,2.4918775161244184,1739898123.400046,7.423994064331055,0.0,1739898123.4000514,7.423994064331055,0.5941096516309996
1739898123.4199088,7.444045305252075,0.1756445234615027,1739898123.4199176,7.444045305252075,0.02055075718830604,1739898123.4199286,7.444045305252075,0.023002933073562624,1739898123.4199383,7.444045305252075,7.710542597194716,1739898123.4199429,7.444045305252075,-0.131,1739898123.4199493,7.444045305252075,-0.020110467925453398,1739898123.419955,7.444045305252075,-0.00813570747447028,1739898123.4199595,7.444045305252075,-0.0011000846571628045,1739898123.4199638,7.444045305252075,2.4918775161244184,1739898123.4199696,7.444045305252075,0.0,1739898123.419974,7.444045305252075,0.5941096516309996
1739898123.4399772,7.464033126831055,0.1756445234615027,1739898123.4399867,7.464033126831055,0.02055075718830604,1739898123.439998,7.464033126831055,0.023002933073562624,1739898123.4400086,7.464033126831055,7.710542597194716,1739898123.4400141,7.464033126831055,-0.131,1739898123.4400213,7.464033126831055,-0.020110467925453398,1739898123.4400277,7.464033126831055,-0.00813570747447028,1739898123.4400332,7.464033126831055,-0.0011000846571628045,1739898123.4400384,7.464033126831055,2.4918775161244184,1739898123.4400444,7.464033126831055,0.0,1739898123.4400494,7.464033126831055,0.5941096516309996
1739898123.460088,7.484048843383789,0.1756445234615027,1739898123.4600976,7.484048843383789,0.02055075718830604,1739898123.460109,7.484048843383789,0.023002933073562624,1739898123.4601195,7.484048843383789,7.710542597194716,1739898123.4601247,7.484048843383789,-0.131,1739898123.460132,7.484048843383789,-0.020110467925453398,1739898123.460138,7.484048843383789,-0.00813570747447028,1739898123.4601433,7.484048843383789,-0.0011000846571628045,1739898123.4601488,7.484048843383789,2.4918775161244184,1739898123.4601545,7.484048843383789,0.0,1739898123.46016,7.484048843383789,0.5941096516309996
1739898123.4808638,7.5040624141693115,0.17996398151127752,1739898123.4808729,7.5040624141693115,0.020441748553841246,1739898123.4808846,7.5040624141693115,0.02304612765406037,1739898123.480895,7.5040624141693115,7.705097566141083,1739898123.4809,7.5040624141693115,-0.1309524035547678,1739898123.4809072,7.5040624141693115,-0.020115753379492188,1739898123.4809134,7.5040624141693115,-0.009115065104920557,1739898123.480919,7.5040624141693115,-0.0012357106693189918,1739898123.4809241,7.5040624141693115,2.4909015316006524,1739898123.48093,7.5040624141693115,0.0,1739898123.4809353,7.5040624141693115,0.5958166931820461
1739898123.5006948,7.52403998374939,0.17996398151127752,1739898123.500704,7.52403998374939,0.020441748553841246,1739898123.5007155,7.52403998374939,0.02304612765406037,1739898123.500726,7.52403998374939,7.705097566141083,1739898123.5007312,7.52403998374939,-0.1309524035547678,1739898123.500738,7.52403998374939,-0.020115753379492188,1739898123.5007439,7.52403998374939,-0.009115065104920557,1739898123.5007493,7.52403998374939,-0.0012357106693189918,1739898123.5007544,7.52403998374939,2.4909015316006524,1739898123.5007603,7.52403998374939,0.0,1739898123.500766,7.52403998374939,0.5949631526670309
1739898123.519746,7.544041156768799,0.17996398151127752,1739898123.5197551,7.544041156768799,0.020441748553841246,1739898123.5197666,7.544041156768799,0.02304612765406037,1739898123.5197766,7.544041156768799,7.705097566141083,1739898123.5197816,7.544041156768799,-0.1309524035547678,1739898123.5197885,7.544041156768799,-0.020115753379492188,1739898123.5197952,7.544041156768799,-0.009115065104920557,1739898123.5198007,7.544041156768799,-0.0012357106693189918,1739898123.5198057,7.544041156768799,2.4909015316006524,1739898123.519812,7.544041156768799,0.0,1739898123.5198176,7.544041156768799,0.5949631526670309
1739898123.5399103,7.564065217971802,0.17996398151127752,1739898123.5399194,7.564065217971802,0.020441748553841246,1739898123.5399306,7.564065217971802,0.02304612765406037,1739898123.539941,7.564065217971802,7.705097566141083,1739898123.5399463,7.564065217971802,-0.1309524035547678,1739898123.5399535,7.564065217971802,-0.020115753379492188,1739898123.5399597,7.564065217971802,-0.009115065104920557,1739898123.5399647,7.564065217971802,-0.0012357106693189918,1739898123.5399697,7.564065217971802,2.4909015316006524,1739898123.5399761,7.564065217971802,0.0,1739898123.5399814,7.564065217971802,0.5949631526670309
1739898123.5608275,7.584069490432739,0.17996398151127752,1739898123.5608387,7.584069490432739,0.020441748553841246,1739898123.5608516,7.584069490432739,0.02304612765406037,1739898123.5608625,7.584069490432739,7.705097566141083,1739898123.5608675,7.584069490432739,-0.1309524035547678,1739898123.5608745,7.584069490432739,-0.020115753379492188,1739898123.5608807,7.584069490432739,-0.009115065104920557,1739898123.560886,7.584069490432739,-0.0012357106693189918,1739898123.5608912,7.584069490432739,2.4909015316006524,1739898123.560897,7.584069490432739,0.0,1739898123.5609024,7.584069490432739,0.5949631526670309
1739898123.581157,7.604057312011719,0.1842842145682352,1739898123.581166,7.604057312011719,0.02052168609144082,1739898123.5811772,7.604057312011719,0.02308932998462995,1739898123.5811877,7.604057312011719,7.7083122040256065,1739898123.5811932,7.604057312011719,-0.13098361363131658,1739898123.5812006,7.604057312011719,-0.020133474801915786,1739898123.5812066,7.604057312011719,-0.008978533181799375,1739898123.5812118,7.604057312011719,-0.001217558192242121,1739898123.581217,7.604057312011719,2.4910375703459104,1739898123.5812232,7.604057312011719,0.0,1739898123.5812283,7.604057312011719,0.5931209938134212
1739898123.6000464,7.624042749404907,0.1842842145682352,1739898123.6000562,7.624042749404907,0.02052168609144082,1739898123.6000671,7.624042749404907,0.02308932998462995,1739898123.6000774,7.624042749404907,7.7083122040256065,1739898123.6000822,7.624042749404907,-0.13098361363131658,1739898123.6000893,7.624042749404907,-0.020133474801915786,1739898123.6000955,7.624042749404907,-0.008978533181799375,1739898123.6001012,7.624042749404907,-0.001217558192242121,1739898123.6001062,7.624042749404907,2.4910375703459104,1739898123.6001122,7.624042749404907,0.0,1739898123.6001174,7.624042749404907,0.5940419957270855
1739898123.6199024,7.644052982330322,0.1842842145682352,1739898123.619912,7.644052982330322,0.02052168609144082,1739898123.6199234,7.644052982330322,0.02308932998462995,1739898123.6199348,7.644052982330322,7.7083122040256065,1739898123.6199398,7.644052982330322,-0.13098361363131658,1739898123.6199472,7.644052982330322,-0.020133474801915786,1739898123.6199534,7.644052982330322,-0.008978533181799375,1739898123.6199589,7.644052982330322,-0.001217558192242121,1739898123.619964,7.644052982330322,2.4910375703459104,1739898123.6199703,7.644052982330322,0.0,1739898123.6199756,7.644052982330322,0.5940419957270855
1739898123.6399643,7.664052724838257,0.1842842145682352,1739898123.6399736,7.664052724838257,0.02052168609144082,1739898123.6399853,7.664052724838257,0.02308932998462995,1739898123.6399968,7.664052724838257,7.7083122040256065,1739898123.640002,7.664052724838257,-0.13098361363131658,1739898123.640009,7.664052724838257,-0.020133474801915786,1739898123.6400151,7.664052724838257,-0.008978533181799375,1739898123.6400208,7.664052724838257,-0.001217558192242121,1739898123.6400259,7.664052724838257,2.4910375703459104,1739898123.6400316,7.664052724838257,0.0,1739898123.6400368,7.664052724838257,0.5940419957270855
1739898123.6599805,7.684039354324341,0.1842842145682352,1739898123.65999,7.684039354324341,0.02052168609144082,1739898123.6600018,7.684039354324341,0.02308932998462995,1739898123.6600122,7.684039354324341,7.7083122040256065,1739898123.6600175,7.684039354324341,-0.13098361363131658,1739898123.660025,7.684039354324341,-0.020133474801915786,1739898123.660031,7.684039354324341,-0.008978533181799375,1739898123.6600363,7.684039354324341,-0.001217558192242121,1739898123.6600418,7.684039354324341,2.4910375703459104,1739898123.660049,7.684039354324341,0.0,1739898123.6600573,7.684039354324341,0.5940419957270855
1739898123.6808283,7.704054594039917,0.18860500541249708,1739898123.6808379,7.704054594039917,0.020701902523563298,1739898123.6808493,7.704054594039917,0.02313253789307257,1739898123.6808598,7.704054594039917,7.69828601709841,1739898123.6808653,7.704054594039917,-0.1308862720106642,1739898123.6808734,7.704054594039917,-0.02018295990165664,1739898123.6808827,7.704054594039917,-0.008416951795154672,1739898123.6808925,7.704054594039917,-0.0011457665427656999,1739898123.680901,7.704054594039917,2.491597201332402,1739898123.6809106,7.704054594039917,0.0,1739898123.68092,7.704054594039917,0.6018752347680971
1739898123.699987,7.72400689125061,0.18860500541249708,1739898123.6999958,7.72400689125061,0.020701902523563298,1739898123.7000055,7.72400689125061,0.02313253789307257,1739898123.7000148,7.72400689125061,7.69828601709841,1739898123.7000196,7.72400689125061,-0.1308862720106642,1739898123.7000258,7.72400689125061,-0.02018295990165664,1739898123.7000313,7.72400689125061,-0.008416951795154672,1739898123.7000358,7.72400689125061,-0.0011457665427656999,1739898123.7000403,7.72400689125061,2.491597201332402,1739898123.7000458,7.72400689125061,0.0,1739898123.7000504,7.72400689125061,0.5979582491657918
1739898123.7199073,7.744003057479858,0.18860500541249708,1739898123.719917,7.744003057479858,0.020701902523563298,1739898123.719928,7.744003057479858,0.02313253789307257,1739898123.7199388,7.744003057479858,7.69828601709841,1739898123.7199442,7.744003057479858,-0.1308862720106642,1739898123.7199512,7.744003057479858,-0.02018295990165664,1739898123.7199574,7.744003057479858,-0.008416951795154672,1739898123.7199624,7.744003057479858,-0.0011457665427656999,1739898123.7199676,7.744003057479858,2.491597201332402,1739898123.7199733,7.744003057479858,0.0,1739898123.7199786,7.744003057479858,0.5979582491657918
1739898123.7395244,7.763994455337524,0.18860500541249708,1739898123.7395344,7.763994455337524,0.020701902523563298,1739898123.7395453,7.763994455337524,0.02313253789307257,1739898123.739556,7.763994455337524,7.69828601709841,1739898123.7395616,7.763994455337524,-0.1308862720106642,1739898123.739569,7.763994455337524,-0.02018295990165664,1739898123.7395754,7.763994455337524,-0.008416951795154672,1739898123.7395804,7.763994455337524,-0.0011457665427656999,1739898123.7395859,7.763994455337524,2.491597201332402,1739898123.7395918,7.763994455337524,0.0,1739898123.739597,7.763994455337524,0.5979582491657918
1739898123.7599962,7.784064292907715,0.18860500541249708,1739898123.7600052,7.784064292907715,0.020701902523563298,1739898123.7600167,7.784064292907715,0.02313253789307257,1739898123.7600276,7.784064292907715,7.69828601709841,1739898123.7600327,7.784064292907715,-0.1308862720106642,1739898123.7600396,7.784064292907715,-0.02018295990165664,1739898123.7600458,7.784064292907715,-0.008416951795154672,1739898123.7600513,7.784064292907715,-0.0011457665427656999,1739898123.7600563,7.784064292907715,2.491597201332402,1739898123.7600622,7.784064292907715,0.0,1739898123.7600672,7.784064292907715,0.5979582491657918
1739898123.7807577,7.80401086807251,0.19289129445132813,1739898123.7807672,7.80401086807251,0.02016545031827807,1739898123.7808607,7.80401086807251,0.02317540078346088,1739898123.7808943,7.80401086807251,7.693485258919159,1739898123.7809014,7.80401086807251,-0.130839662707953,1739898123.7809103,7.80401086807251,-0.02012970135268804,1739898123.7809167,7.80401086807251,-0.009126048607022937,1739898123.7809222,7.80401086807251,-0.0012453076911209176,1739898123.7809274,7.80401086807251,2.4908905880958083,1739898123.7809336,7.80401086807251,0.0,1739898123.780939,7.80401086807251,0.5997757035344559
1739898123.8001394,7.824013948440552,0.19289129445132813,1739898123.8001485,7.824013948440552,0.02016545031827807,1739898123.8001595,7.824013948440552,0.02317540078346088,1739898123.8001695,7.824013948440552,7.693485258919159,1739898123.8001745,7.824013948440552,-0.130839662707953,1739898123.8001814,7.824013948440552,-0.02012970135268804,1739898123.8001876,7.824013948440552,-0.009126048607022937,1739898123.800193,7.824013948440552,-0.0012453076911209176,1739898123.800198,7.824013948440552,2.4908905880958083,1739898123.8002043,7.824013948440552,0.0,1739898123.8002095,7.824013948440552,0.598866251703551
1739898123.8197038,7.844069480895996,0.19289129445132813,1739898123.8197124,7.844069480895996,0.02016545031827807,1739898123.819723,7.844069480895996,0.02317540078346088,1739898123.8197327,7.844069480895996,7.693485258919159,1739898123.8197372,7.844069480895996,-0.130839662707953,1739898123.819743,7.844069480895996,-0.02012970135268804,1739898123.8197484,7.844069480895996,-0.009126048607022937,1739898123.8197532,7.844069480895996,-0.0012453076911209176,1739898123.819758,7.844069480895996,2.4908905880958083,1739898123.8197632,7.844069480895996,0.0,1739898123.819768,7.844069480895996,0.598866251703551
1739898123.8396888,7.864076614379883,0.19289129445132813,1739898123.8396976,7.864076614379883,0.02016545031827807,1739898123.8397093,7.864076614379883,0.02317540078346088,1739898123.8397198,7.864076614379883,7.693485258919159,1739898123.839725,7.864076614379883,-0.130839662707953,1739898123.839732,7.864076614379883,-0.02012970135268804,1739898123.8397381,7.864076614379883,-0.009126048607022937,1739898123.8397431,7.864076614379883,-0.0012453076911209176,1739898123.8397484,7.864076614379883,2.4908905880958083,1739898123.8397546,7.864076614379883,0.0,1739898123.8397596,7.864076614379883,0.598866251703551
1739898123.8598409,7.884000539779663,0.19289129445132813,1739898123.8598492,7.884000539779663,0.02016545031827807,1739898123.8598604,7.884000539779663,0.02317540078346088,1739898123.8598711,7.884000539779663,7.693485258919159,1739898123.8598769,7.884000539779663,-0.130839662707953,1739898123.859884,7.884000539779663,-0.02012970135268804,1739898123.8598907,7.884000539779663,-0.009126048607022937,1739898123.8598962,7.884000539779663,-0.0012453076911209176,1739898123.8599012,7.884000539779663,2.4908905880958083,1739898123.8599072,7.884000539779663,0.0,1739898123.8599124,7.884000539779663,0.598866251703551
1739898123.8809273,7.904012203216553,0.19719891662154934,1739898123.8809354,7.904012203216553,0.02008772440843921,1739898123.8809452,7.904012203216553,0.02321847700516309,1739898123.8809547,7.904012203216553,7.6912750576979665,1739898123.8809595,7.904012203216553,-0.1308182044436696,1739898123.880966,7.904012203216553,-0.0201339743819177,1739898123.8809712,7.904012203216553,-0.009792923139462935,1739898123.8809762,7.904012203216553,-0.0013386322068330097,1739898123.880981,7.904012203216553,2.490226232109647,1739898123.880987,7.904012203216553,0.0,1739898123.8809915,7.904012203216553,0.5990397971148975
1739898123.8998935,7.9239888191223145,0.19719891662154934,1739898123.8999026,7.9239888191223145,0.02008772440843921,1739898123.8999124,7.9239888191223145,0.02321847700516309,1739898123.8999217,7.9239888191223145,7.6912750576979665,1739898123.8999262,7.9239888191223145,-0.1308182044436696,1739898123.8999321,7.9239888191223145,-0.0201339743819177,1739898123.8999379,7.9239888191223145,-0.009792923139462935,1739898123.8999424,7.9239888191223145,-0.0013386322068330097,1739898123.8999467,7.9239888191223145,2.490226232109647,1739898123.8999524,7.9239888191223145,0.0,1739898123.8999567,7.9239888191223145,0.5989530229196465
1739898123.9200609,7.944152116775513,0.19719891662154934,1739898123.9200704,7.944152116775513,0.02008772440843921,1739898123.9200819,7.944152116775513,0.02321847700516309,1739898123.9200928,7.944152116775513,7.6912750576979665,1739898123.9200983,7.944152116775513,-0.1308182044436696,1739898123.9201052,7.944152116775513,-0.0201339743819177,1739898123.9201114,7.944152116775513,-0.009792923139462935,1739898123.9201164,7.944152116775513,-0.0013386322068330097,1739898123.920122,7.944152116775513,2.490226232109647,1739898123.9201283,7.944152116775513,0.0,1739898123.9201336,7.944152116775513,0.5989530229196465
1739898123.939983,7.963987112045288,0.19719891662154934,1739898123.9399927,7.963987112045288,0.02008772440843921,1739898123.9400043,7.963987112045288,0.02321847700516309,1739898123.9400146,7.963987112045288,7.6912750576979665,1739898123.9400194,7.963987112045288,-0.1308182044436696,1739898123.9400265,7.963987112045288,-0.0201339743819177,1739898123.9400327,7.963987112045288,-0.009792923139462935,1739898123.940038,7.963987112045288,-0.0013386322068330097,1739898123.940043,7.963987112045288,2.490226232109647,1739898123.9400487,7.963987112045288,0.0,1739898123.940054,7.963987112045288,0.5989530229196465
1739898123.9598262,7.984047889709473,0.19719891662154934,1739898123.9598403,7.984047889709473,0.02008772440843921,1739898123.9598582,7.984047889709473,0.02321847700516309,1739898123.9598749,7.984047889709473,7.6912750576979665,1739898123.9598832,7.984047889709473,-0.1308182044436696,1739898123.9598951,7.984047889709473,-0.0201339743819177,1739898123.959905,7.984047889709473,-0.009792923139462935,1739898123.959914,7.984047889709473,-0.0013386322068330097,1739898123.9599235,7.984047889709473,2.490226232109647,1739898123.9599345,7.984047889709473,0.0,1739898123.9599442,7.984047889709473,0.5989530229196465
1739898123.9807682,8.00399398803711,0.2015034739691902,1739898123.9807777,8.00399398803711,0.02003966216098179,1739898123.980817,8.00399398803711,0.0232615225786395,1739898123.9808307,8.00399398803711,7.685850656658155,1739898123.9808362,8.00399398803711,-0.13076554035590443,1739898123.980843,8.00399398803711,-0.020146686797631846,1739898123.9808488,8.00399398803711,-0.01031795594615928,1739898123.980854,8.00399398803711,-0.0014140693834679696,1739898123.980859,8.00399398803711,2.4897033068349725,1739898123.9808648,8.00399398803711,0.0,1739898123.9808702,8.00399398803711,0.6015525315856083
1739898123.9996002,8.024004697799683,0.2015034739691902,1739898123.9996135,8.024004697799683,0.02003966216098179,1739898123.999627,8.024004697799683,0.0232615225786395,1739898123.9996374,8.024004697799683,7.685850656658155,1739898123.999642,8.024004697799683,-0.13076554035590443,1739898123.9996483,8.024004697799683,-0.020146686797631846,1739898123.9996533,8.024004697799683,-0.01031795594615928,1739898123.9996583,8.024004697799683,-0.0014140693834679696,1739898123.9996626,8.024004697799683,2.4897033068349725,1739898123.999668,8.024004697799683,0.0,1739898123.999673,8.024004697799683,0.6002526650643643
1739898124.01976,8.044003963470459,0.2015034739691902,1739898124.0197682,8.044003963470459,0.02003966216098179,1739898124.019779,8.044003963470459,0.0232615225786395,1739898124.0197885,8.044003963470459,7.685850656658155,1739898124.0197928,8.044003963470459,-0.13076554035590443,1739898124.0197992,8.044003963470459,-0.020146686797631846,1739898124.0198052,8.044003963470459,-0.01031795594615928,1739898124.0198097,8.044003963470459,-0.0014140693834679696,1739898124.0198145,8.044003963470459,2.4897033068349725,1739898124.01982,8.044003963470459,0.0,1739898124.0198247,8.044003963470459,0.6002526650643643
1739898124.0399687,8.064022541046143,0.2015034739691902,1739898124.039978,8.064022541046143,0.02003966216098179,1739898124.039989,8.064022541046143,0.0232615225786395,1739898124.0399995,8.064022541046143,7.685850656658155,1739898124.0400045,8.064022541046143,-0.13076554035590443,1739898124.040012,8.064022541046143,-0.020146686797631846,1739898124.040018,8.064022541046143,-0.01031795594615928,1739898124.0400233,8.064022541046143,-0.0014140693834679696,1739898124.0400286,8.064022541046143,2.4897033068349725,1739898124.0400345,8.064022541046143,0.0,1739898124.0400398,8.064022541046143,0.6002526650643643
1739898124.0598137,8.084010601043701,0.2015034739691902,1739898124.0598228,8.084010601043701,0.02003966216098179,1739898124.059834,8.084010601043701,0.0232615225786395,1739898124.0598445,8.084010601043701,7.685850656658155,1739898124.0598497,8.084010601043701,-0.13076554035590443,1739898124.059857,8.084010601043701,-0.020146686797631846,1739898124.059863,8.084010601043701,-0.01031795594615928,1739898124.0598683,8.084010601043701,-0.0014140693834679696,1739898124.0598738,8.084010601043701,2.4897033068349725,1739898124.05988,8.084010601043701,0.0,1739898124.059885,8.084010601043701,0.6002526650643643
1739898124.0812051,8.104055881500244,0.20580590367765958,1739898124.081215,8.104055881500244,0.02011843580516415,1739898124.0812256,8.104055881500244,0.023304546875724193,1739898124.0812364,8.104055881500244,7.677111251524302,1739898124.0812418,8.104055881500244,-0.13068069176237188,1739898124.0812488,8.104055881500244,-0.020181032336448735,1739898124.081255,8.104055881500244,-0.010182496693926445,1739898124.08126,8.104055881500244,-0.0014003790503045864,1739898124.0812652,8.104055881500244,2.4898382118290554,1739898124.0812707,8.104055881500244,0.0,1739898124.0812764,8.104055881500244,0.606372442795577
1739898124.1004186,8.12405252456665,0.20580590367765958,1739898124.1004286,8.12405252456665,0.02011843580516415,1739898124.1004407,8.12405252456665,0.023304546875724193,1739898124.1004515,8.12405252456665,7.677111251524302,1739898124.1004567,8.12405252456665,-0.13068069176237188,1739898124.1004634,8.12405252456665,-0.020181032336448735,1739898124.1004696,8.12405252456665,-0.010182496693926445,1739898124.1004746,8.12405252456665,-0.0014003790503045864,1739898124.10048,8.12405252456665,2.4898382118290554,1739898124.1004858,8.12405252456665,0.0,1739898124.1004913,8.12405252456665,0.60331518382765
1739898124.1197312,8.144063234329224,0.20580590367765958,1739898124.1197407,8.144063234329224,0.02011843580516415,1739898124.1197522,8.144063234329224,0.023304546875724193,1739898124.1197631,8.144063234329224,7.677111251524302,1739898124.1197686,8.144063234329224,-0.13068069176237188,1739898124.1197755,8.144063234329224,-0.020181032336448735,1739898124.1197815,8.144063234329224,-0.010182496693926445,1739898124.119787,8.144063234329224,-0.0014003790503045864,1739898124.1197925,8.144063234329224,2.4898382118290554,1739898124.1197991,8.144063234329224,0.0,1739898124.1198044,8.144063234329224,0.60331518382765
1739898124.1399877,8.164023160934448,0.20580590367765958,1739898124.1399972,8.164023160934448,0.02011843580516415,1739898124.1400084,8.164023160934448,0.023304546875724193,1739898124.140019,8.164023160934448,7.677111251524302,1739898124.140024,8.164023160934448,-0.13068069176237188,1739898124.1400313,8.164023160934448,-0.020181032336448735,1739898124.1400373,8.164023160934448,-0.010182496693926445,1739898124.1400428,8.164023160934448,-0.0014003790503045864,1739898124.1400478,8.164023160934448,2.4898382118290554,1739898124.140054,8.164023160934448,0.0,1739898124.1400592,8.164023160934448,0.60331518382765
