curr pt[0] time,curr pt[0] vehicle time,curr pt[0],curr pt[1] time,curr pt[1] vehicle time,curr pt[1],curr param time,curr param vehicle time,curr param,desired pt[0] time,desired pt[0] vehicle time,desired pt[0],desired pt[1] time,desired pt[1] vehicle time,desired pt[1],desired yaw (rad) time,desired yaw (rad) vehicle time,desired yaw (rad),crosstrack error time,crosstrack error vehicle time,crosstrack error,front wheel angle (rad) time,front wheel angle (rad) vehicle time,front wheel angle (rad),desired speed (m/s) time,desired speed (m/s) vehicle time,desired speed (m/s),feedforward accel (m/s^2) time,feedforward accel (m/s^2) vehicle time,feedforward accel (m/s^2),output accel (m/s^2) time,output accel (m/s^2) vehicle time,output accel (m/s^2),current yaw (rad) time,current yaw (rad) vehicle time,current yaw (rad),current speed (m/s) time,current speed (m/s) vehicle time,current speed (m/s),Past the end of trajectory time,Past the end of trajectory vehicle time
1740481180.220615,12.03998851776123,5.007452330469965,1740481180.2206163,12.03998851776123,0.0,1740481180.2206187,12.03998851776123,0.0,1740481180.220621,12.03998851776123,7.1917898996685325,1740481180.220622,12.03998851776123,0.0,1740481180.2206237,12.03998851776123,0.0,1740481180.220625,12.03998851776123,0.0,1740481180.2206259,12.03998851776123,0.0,1740481180.2206268,12.03998851776123,0.15340602816886606,1740481180.2206283,12.03998851776123,0.0,1740481180.2206292,12.03998851776123,0.0612372435695822,1740481180.2206302,12.03998851776123,0.0,1740481180.2206314,12.03998851776123,0.09216878459928386,,
1740481180.2393374,12.059988498687744,5.007452330469965,1740481180.2393396,12.059988498687744,0.0,1740481180.2393415,12.059988498687744,0.0,1740481180.239344,12.059988498687744,7.1917898996685325,1740481180.2393446,12.059988498687744,0.0,1740481180.239346,12.059988498687744,0.0,1740481180.239347,12.059988498687744,0.0,1740481180.239348,12.059988498687744,0.0,1740481180.239349,12.059988498687744,0.15340602816886606,1740481180.23935,12.059988498687744,0.0,1740481180.2393508,12.059988498687744,0.0612372435695822,1740481180.2393515,12.059988498687744,0.0,1740481180.2393525,12.059988498687744,0.09216878459928386,,
1740481180.260268,12.079988479614258,5.0213710768713025,1740481180.2602706,12.079988479614258,0.0,1740481180.2602727,12.079988479614258,0.0003486799009973053,1740481180.2602746,12.079988479614258,7.311615676629449,1740481180.2602756,12.079988479614258,0.0,1740481180.2602773,12.079988479614258,0.0,1740481180.2602782,12.079988479614258,0.0,1740481180.2602792,12.079988479614258,0.0,1740481180.2602804,12.079988479614258,0.15340602816886606,1740481180.2602813,12.079988479614258,1.0,1740481180.2602823,12.079988479614258,0.9743447834481982,1740481180.2602835,12.079988479614258,0.0,1740481180.2602844,12.079988479614258,0.15190733312924354,,
1740481180.2781234,12.099988460540771,5.0213710768713025,1740481180.278125,12.099988460540771,0.0,1740481180.2781272,12.099988460540771,0.0003486799009973053,1740481180.2781289,12.099988460540771,7.311615676629449,1740481180.2781298,12.099988460540771,0.0,1740481180.2781312,12.099988460540771,0.0,1740481180.2781322,12.099988460540771,0.0,1740481180.278133,12.099988460540771,0.0,1740481180.278134,12.099988460540771,0.15340602816886606,1740481180.278135,12.099988460540771,1.0,1740481180.2781358,12.099988460540771,1.0014986950396225,1740481180.2781367,12.099988460540771,0.0,1740481180.2781377,12.099988460540771,0.15190733312924354,,
1740481180.3000617,12.119988441467285,5.0213710768713025,1740481180.3000638,12.119988441467285,0.0,1740481180.3000662,12.119988441467285,0.0003486799009973053,1740481180.3000684,12.119988441467285,7.311615676629449,1740481180.3000693,12.119988441467285,0.0,1740481180.3000708,12.119988441467285,0.0,1740481180.300072,12.119988441467285,0.0,1740481180.300073,12.119988441467285,0.0,1740481180.3000736,12.119988441467285,0.15340602816886606,1740481180.300096,12.119988441467285,1.0,1740481180.300097,12.119988441467285,1.0014986950396225,1740481180.3000977,12.119988441467285,0.0,1740481180.300099,12.119988441467285,0.15190733312924354,,
1740481180.320104,12.139988422393799,5.0213710768713025,1740481180.3201184,12.139988422393799,0.0,1740481180.3201218,12.139988422393799,0.0,1740481180.320124,12.139988422393799,7.32518574312979,1740481180.3201249,12.139988422393799,0.0,1740481180.3201263,12.139988422393799,0.0,1740481180.320127,12.139988422393799,0.0,1740481180.320128,12.139988422393799,0.0,1740481180.3201287,12.139988422393799,0.21314457669882347,1740481180.3201299,12.139988422393799,0.0,1740481180.3201306,12.139988422393799,0.061237243569579936,1740481180.3201313,12.139988422393799,0.0,1740481180.3201323,12.139988422393799,0.15190733312924354,,
1740481180.3380485,12.159988403320312,5.0213710768713025,1740481180.3380506,12.159988403320312,0.0,1740481180.3380647,12.159988403320312,0.0,1740481180.338069,12.159988403320312,7.32518574312979,1740481180.33807,12.159988403320312,0.0,1740481180.3380716,12.159988403320312,0.0,1740481180.3380725,12.159988403320312,0.0,1740481180.3380735,12.159988403320312,0.0,1740481180.3380747,12.159988403320312,0.21314457669882347,1740481180.3380756,12.159988403320312,0.0,1740481180.3380766,12.159988403320312,0.061237243569579936,1740481180.3380775,12.159988403320312,0.0,1740481180.3380785,12.159988403320312,0.15190733312924354,,
1740481180.3593473,12.179988384246826,5.0213710768713025,1740481180.35935,12.179988384246826,0.0,1740481180.3593526,12.179988384246826,0.0,1740481180.359355,12.179988384246826,7.32518574312979,1740481180.359356,12.179988384246826,0.0,1740481180.359357,12.179988384246826,0.0,1740481180.3593585,12.179988384246826,0.0,1740481180.3593595,12.179988384246826,0.0,1740481180.3593605,12.179988384246826,0.21314457669882347,1740481180.3593616,12.179988384246826,0.0,1740481180.3593626,12.179988384246826,0.061237243569579936,1740481180.3593636,12.179988384246826,0.0,1740481180.3593645,12.179988384246826,0.15190733312924354,,
1740481180.3780887,12.19998836517334,5.042542200091958,1740481180.3780904,12.19998836517334,0.0,1740481180.3780928,12.19998836517334,0.0007368898131376633,1740481180.378095,12.19998836517334,7.448820515642424,1740481180.3780959,12.19998836517334,0.0,1740481180.378097,12.19998836517334,0.0,1740481180.3780982,12.19998836517334,0.0,1740481180.378099,12.19998836517334,0.0,1740481180.3781,12.19998836517334,0.21314457669882347,1740481180.378101,12.19998836517334,1.0,1740481180.378102,12.19998836517334,0.9718569386052489,1740481180.3781028,12.19998836517334,0.0,1740481180.3781037,12.19998836517334,0.21335627447899205,,
1740481180.3986154,12.219988346099854,5.042542200091958,1740481180.3986187,12.219988346099854,0.0,1740481180.398621,12.219988346099854,0.0007368898131376633,1740481180.3986242,12.219988346099854,7.448820515642424,1740481180.3986266,12.219988346099854,0.0,1740481180.3986282,12.219988346099854,0.0,1740481180.3986301,12.219988346099854,0.0,1740481180.3986323,12.219988346099854,0.0,1740481180.398644,12.219988346099854,0.21314457669882347,1740481180.3986454,12.219988346099854,1.0,1740481180.3986473,12.219988346099854,0.9997883022198314,1740481180.3986487,12.219988346099854,0.0,1740481180.3986502,12.219988346099854,0.21335627447899205,,
1740481180.4209282,12.239988327026367,5.042542200091958,1740481180.4209301,12.239988327026367,0.0,1740481180.420932,12.239988327026367,0.0,1740481180.4209342,12.239988327026367,7.469254749049942,1740481180.4209352,12.239988327026367,0.0,1740481180.4209363,12.239988327026367,0.0,1740481180.4209375,12.239988327026367,0.0,1740481180.4209383,12.239988327026367,0.0,1740481180.4209392,12.239988327026367,0.27459351804857035,1740481180.4209404,12.239988327026367,0.0,1740481180.420941,12.239988327026367,0.0612372435695783,1740481180.420942,12.239988327026367,0.0,1740481180.4209428,12.239988327026367,0.21335627447899205,,
1740481180.4392996,12.25998830795288,5.042542200091958,1740481180.4393015,12.25998830795288,0.0,1740481180.4393034,12.25998830795288,0.0,1740481180.4393055,12.25998830795288,7.469254749049942,1740481180.4393067,12.25998830795288,0.0,1740481180.439308,12.25998830795288,0.0,1740481180.4393091,12.25998830795288,0.0,1740481180.43931,12.25998830795288,0.0,1740481180.4393108,12.25998830795288,0.27459351804857035,1740481180.439312,12.25998830795288,0.0,1740481180.439313,12.25998830795288,0.0612372435695783,1740481180.4393137,12.25998830795288,0.0,1740481180.4393146,12.25998830795288,0.21335627447899205,,
1740481180.4599204,12.279988288879395,5.042542200091958,1740481180.4599223,12.279988288879395,0.0,1740481180.4599245,12.279988288879395,0.0,1740481180.4599266,12.279988288879395,7.469254749049942,1740481180.4599276,12.279988288879395,0.0,1740481180.4599285,12.279988288879395,0.0,1740481180.4599297,12.279988288879395,0.0,1740481180.4599304,12.279988288879395,0.0,1740481180.4599314,12.279988288879395,0.27459351804857035,1740481180.4599323,12.279988288879395,0.0,1740481180.4599333,12.279988288879395,0.0612372435695783,1740481180.4599345,12.279988288879395,0.0,1740481180.4599352,12.279988288879395,0.21335627447899205,,
1740481180.4780855,12.299988269805908,5.069049716268669,1740481180.4780872,12.299988269805908,0.0,1740481180.4780893,12.299988269805908,0.0011886217761291023,1740481180.4780912,12.299988269805908,7.555103309723497,1740481180.4780922,12.299988269805908,0.0,1740481180.4780936,12.299988269805908,0.0,1740481180.4780946,12.299988269805908,0.0,1740481180.4780955,12.299988269805908,0.0,1740481180.4780967,12.299988269805908,0.27459351804857035,1740481180.4780977,12.299988269805908,1.0,1740481180.4780986,12.299988269805908,0.9996663605673398,1740481180.4780993,12.299988269805908,0.0,1740481180.4781005,12.299988269805908,0.25568624392770506,,
1740481180.4985926,12.319988250732422,5.069049716268669,1740481180.4985976,12.319988250732422,0.0,1740481180.4986012,12.319988250732422,0.0011886217761291023,1740481180.4986045,12.319988250732422,7.555103309723497,1740481180.498606,12.319988250732422,0.0,1740481180.4986084,12.319988250732422,0.0,1740481180.4986103,12.319988250732422,0.0,1740481180.4986129,12.319988250732422,0.0,1740481180.498615,12.319988250732422,0.27459351804857035,1740481180.498617,12.319988250732422,1.0,1740481180.4986181,12.319988250732422,1.0189072741208653,1740481180.4986193,12.319988250732422,0.0,1740481180.4986217,12.319988250732422,0.25568624392770506,,
1740481180.5215201,12.339988231658936,5.069049716268669,1740481180.5215218,12.339988231658936,0.0,1740481180.5215242,12.339988231658936,0.0,1740481180.5215418,12.339988231658936,7.580422204124079,1740481180.5215433,12.339988231658936,0.0,1740481180.5215456,12.339988231658936,0.0,1740481180.5215468,12.339988231658936,0.0,1740481180.5215478,12.339988231658936,0.0,1740481180.521549,12.339988231658936,0.31692348749728594,1740481180.5215502,12.339988231658936,0.0,1740481180.5215511,12.339988231658936,0.06123724356958088,1740481180.5215518,12.339988231658936,0.0,1740481180.521553,12.339988231658936,0.25568624392770506,,
1740481180.5408585,12.35998821258545,5.069049716268669,1740481180.5408607,12.35998821258545,0.0,1740481180.5408633,12.35998821258545,0.0,1740481180.540865,12.35998821258545,7.580422204124079,1740481180.5408661,12.35998821258545,0.0,1740481180.5408673,12.35998821258545,0.0,1740481180.5408683,12.35998821258545,0.0,1740481180.5408697,12.35998821258545,0.0,1740481180.5408704,12.35998821258545,0.31692348749728594,1740481180.5408714,12.35998821258545,0.0,1740481180.5408723,12.35998821258545,0.06123724356958088,1740481180.5408733,12.35998821258545,0.0,1740481180.5408742,12.35998821258545,0.25568624392770506,,
1740481180.5600405,12.379988193511963,5.069049716268669,1740481180.5600429,12.379988193511963,0.0,1740481180.560045,12.379988193511963,0.0,1740481180.5600474,12.379988193511963,7.580422204124079,1740481180.5600483,12.379988193511963,0.0,1740481180.5600498,12.379988193511963,0.0,1740481180.5600507,12.379988193511963,0.0,1740481180.5600514,12.379988193511963,0.0,1740481180.5600524,12.379988193511963,0.31692348749728594,1740481180.5600536,12.379988193511963,0.0,1740481180.5600543,12.379988193511963,0.06123724356958088,1740481180.5600555,12.379988193511963,0.0,1740481180.5600562,12.379988193511963,0.25568624392770506,,
1740481180.580196,12.399988174438477,5.069049716268669,1740481180.5801988,12.399988174438477,0.0,1740481180.580201,12.399988174438477,0.0,1740481180.5802033,12.399988174438477,7.580422204124079,1740481180.5802042,12.399988174438477,0.0,1740481180.580206,12.399988174438477,0.0,1740481180.580207,12.399988174438477,0.0,1740481180.5802085,12.399988174438477,0.0,1740481180.58021,12.399988174438477,0.31692348749728594,1740481180.580212,12.399988174438477,0.0,1740481180.5802138,12.399988174438477,0.06123724356958088,1740481180.5802155,12.399988174438477,0.0,1740481180.5802171,12.399988174438477,0.25568624392770506,,
1740481180.5990236,12.41998815536499,5.101184533156012,1740481180.5990257,12.41998815536499,0.0,1740481180.5990276,12.41998815536499,0.0016630856721125417,1740481180.5990298,12.41998815536499,7.686018469567536,1740481180.5990307,12.41998815536499,0.0,1740481180.5990322,12.41998815536499,0.0,1740481180.599033,12.41998815536499,0.0,1740481180.599034,12.41998815536499,0.0,1740481180.599035,12.41998815536499,0.31692348749728594,1740481180.5990362,12.41998815536499,1.0,1740481180.5990372,12.41998815536499,0.9856494539362171,1740481180.5990381,12.41998815536499,0.0,1740481180.599039,12.41998815536499,0.30765283381337716,,
1740481180.680607,12.439988136291504,5.101184533156012,1740481180.680609,12.439988136291504,0.0,1740481180.6806111,12.439988136291504,0.0,1740481180.680613,12.439988136291504,7.716490200782766,1740481180.6806142,12.439988136291504,0.0,1740481180.6806154,12.439988136291504,0.0,1740481180.6806164,12.439988136291504,0.0,1740481180.6806176,12.439988136291504,0.0,1740481180.6806185,12.439988136291504,0.36889007738295815,1740481180.6806195,12.439988136291504,0.0,1740481180.6806202,12.439988136291504,0.06123724356958099,1740481180.6806214,12.439988136291504,0.0,1740481180.680622,12.439988136291504,0.30765283381337716,,
1740481180.6835814,12.459988117218018,5.101184533156012,1740481180.6835833,12.459988117218018,0.0,1740481180.6835852,12.459988117218018,0.0,1740481180.6835873,12.459988117218018,7.716490200782766,1740481180.6835883,12.459988117218018,0.0,1740481180.6835897,12.459988117218018,0.0,1740481180.6835907,12.459988117218018,0.0,1740481180.6835914,12.459988117218018,0.0,1740481180.6835926,12.459988117218018,0.36889007738295815,1740481180.6835933,12.459988117218018,0.0,1740481180.683594,12.459988117218018,0.06123724356958099,1740481180.683595,12.459988117218018,0.0,1740481180.6835957,12.459988117218018,0.30765283381337716,,
1740481180.7056513,12.479988098144531,5.101184533156012,1740481180.7056532,12.479988098144531,0.0,1740481180.7056553,12.479988098144531,0.0,1740481180.7056572,12.479988098144531,7.716490200782766,1740481180.7056584,12.479988098144531,0.0,1740481180.7056596,12.479988098144531,0.0,1740481180.7056603,12.479988098144531,0.0,1740481180.7056615,12.479988098144531,0.0,1740481180.7056625,12.479988098144531,0.36889007738295815,1740481180.7056632,12.479988098144531,0.0,1740481180.7056642,12.479988098144531,0.06123724356958099,1740481180.705665,12.479988098144531,0.0,1740481180.705666,12.479988098144531,0.30765283381337716,,
1740481180.7269907,12.499988079071045,5.101184533156012,1740481180.7269928,12.499988079071045,0.0,1740481180.7269955,12.499988079071045,0.0,1740481180.7269976,12.499988079071045,7.716490200782766,1740481180.7269988,12.499988079071045,0.0,1740481180.7270002,12.499988079071045,0.0,1740481180.7270014,12.499988079071045,0.0,1740481180.7270024,12.499988079071045,0.0,1740481180.727003,12.499988079071045,0.36889007738295815,1740481180.7270048,12.499988079071045,0.0,1740481180.7270055,12.499988079071045,0.06123724356958099,1740481180.7270064,12.499988079071045,0.0,1740481180.7270072,12.499988079071045,0.30765283381337716,,
1740481180.7479312,12.519988059997559,5.138040942771699,1740481180.7479334,12.519988059997559,0.0,1740481180.7479358,12.519988059997559,0.00222021159063778,1740481180.7479374,12.519988059997559,7.802202394660881,1740481180.7479386,12.519988059997559,0.0,1740481180.7479396,12.519988059997559,0.0,1740481180.7479405,12.519988059997559,0.0,1740481180.7479415,12.519988059997559,0.0,1740481180.7479424,12.519988059997559,0.36889007738295815,1740481180.7479436,12.519988059997559,1.0,1740481180.7479446,12.519988059997559,1.0005157838095442,1740481180.7479455,12.519988059997559,0.0,1740481180.7479465,12.519988059997559,0.34939882495711583,,
1740481180.7664402,12.539988040924072,5.138040942771699,1740481180.766442,12.539988040924072,0.0,1740481180.7664576,12.539988040924072,0.0,1740481180.7664611,12.539988040924072,7.836838592685931,1740481180.7664623,12.539988040924072,0.0,1740481180.7664635,12.539988040924072,0.0,1740481180.7664645,12.539988040924072,0.0,1740481180.7664652,12.539988040924072,0.0,1740481180.7664664,12.539988040924072,0.4106360685266966,1740481180.766467,12.539988040924072,0.0,1740481180.766468,12.539988040924072,0.06123724356958077,1740481180.7664688,12.539988040924072,0.0,1740481180.76647,12.539988040924072,0.34939882495711583,,
1740481180.7843246,12.559988021850586,5.138040942771699,1740481180.7843263,12.559988021850586,0.0,1740481180.7843287,12.559988021850586,0.0,1740481180.7843306,12.559988021850586,7.836838592685931,1740481180.7843316,12.559988021850586,0.0,1740481180.784333,12.559988021850586,0.0,1740481180.7843342,12.559988021850586,0.0,1740481180.7843351,12.559988021850586,0.0,1740481180.7843359,12.559988021850586,0.4106360685266966,1740481180.784337,12.559988021850586,0.0,1740481180.7843382,12.559988021850586,0.06123724356958077,1740481180.784339,12.559988021850586,0.0,1740481180.7843397,12.559988021850586,0.34939882495711583,,
1740481180.80722,12.5799880027771,5.138040942771699,1740481180.8072217,12.5799880027771,0.0,1740481180.8072367,12.5799880027771,0.0,1740481180.80724,12.5799880027771,7.836838592685931,1740481180.807241,12.5799880027771,0.0,1740481180.8072422,12.5799880027771,0.0,1740481180.8072433,12.5799880027771,0.0,1740481180.8072443,12.5799880027771,0.0,1740481180.8072453,12.5799880027771,0.4106360685266966,1740481180.8072464,12.5799880027771,0.0,1740481180.8072472,12.5799880027771,0.06123724356958077,1740481180.8072479,12.5799880027771,0.0,1740481180.8072488,12.5799880027771,0.34939882495711583,,
1740481180.829262,12.599987983703613,5.138040942771699,1740481180.8292642,12.599987983703613,0.0,1740481180.8292668,12.599987983703613,0.0,1740481180.8292685,12.599987983703613,7.836838592685931,1740481180.8292694,12.599987983703613,0.0,1740481180.829271,12.599987983703613,0.0,1740481180.8292718,12.599987983703613,0.0,1740481180.8292727,12.599987983703613,0.0,1740481180.8292737,12.599987983703613,0.4106360685266966,1740481180.8292747,12.599987983703613,0.0,1740481180.8292754,12.599987983703613,0.06123724356958077,1740481180.8292763,12.599987983703613,0.0,1740481180.8292773,12.599987983703613,0.34939882495711583,,
1740481180.8446515,12.619987964630127,5.138040942771699,1740481180.8446536,12.619987964630127,0.0,1740481180.844656,12.619987964630127,0.0,1740481180.8446577,12.619987964630127,7.836838592685931,1740481180.8446584,12.619987964630127,0.0,1740481180.84466,12.619987964630127,0.0,1740481180.8446612,12.619987964630127,0.0,1740481180.844662,12.619987964630127,0.0,1740481180.8446631,12.619987964630127,0.4106360685266966,1740481180.8446639,12.619987964630127,0.0,1740481180.8446646,12.619987964630127,0.06123724356958077,1740481180.8446655,12.619987964630127,0.0,1740481180.8446667,12.619987964630127,0.34939882495711583,,
1740481180.868065,12.63998794555664,5.178487725666972,1740481180.8680668,12.63998794555664,0.0,1740481180.868069,12.63998794555664,0.0,1740481180.8680708,12.63998794555664,7.923965857720077,1740481180.868072,12.63998794555664,0.0,1740481180.8680732,12.63998794555664,0.0,1740481180.868074,12.63998794555664,0.0,1740481180.868075,12.63998794555664,0.0,1740481180.8680758,12.63998794555664,0.43397630959612915,1740481180.868077,12.63998794555664,1.0,1740481180.8680778,12.63998794555664,1.061237243569575,1740481180.868079,12.63998794555664,0.0,1740481180.8680797,12.63998794555664,0.37273906602655243,,
1740481180.8841748,12.659987926483154,5.178487725666972,1740481180.8841767,12.659987926483154,0.0,1740481180.8841786,12.659987926483154,0.0,1740481180.8841808,12.659987926483154,7.923965857720077,1740481180.8841817,12.659987926483154,0.0,1740481180.8841827,12.659987926483154,0.0,1740481180.8841841,12.659987926483154,0.0,1740481180.884185,12.659987926483154,0.0,1740481180.884186,12.659987926483154,0.43397630959612915,1740481180.8841872,12.659987926483154,1.0,1740481180.8841882,12.659987926483154,1.0612372435695767,1740481180.884189,12.659987926483154,0.0,1740481180.8841903,12.659987926483154,0.37273906602655243,,
1740481180.9050875,12.679987907409668,5.178487725666972,1740481180.9050899,12.679987907409668,0.0,1740481180.9050927,12.679987907409668,0.0,1740481180.9050946,12.679987907409668,7.923965857720077,1740481180.9050956,12.679987907409668,0.0,1740481180.905097,12.679987907409668,0.0,1740481180.905098,12.679987907409668,0.0,1740481180.9050992,12.679987907409668,0.0,1740481180.9051,12.679987907409668,0.43397630959612915,1740481180.9051013,12.679987907409668,1.0,1740481180.9051023,12.679987907409668,1.0612372435695767,1740481180.9051034,12.679987907409668,0.0,1740481180.9051044,12.679987907409668,0.37273906602655243,,
1740481180.9277186,12.699987888336182,5.178487725666972,1740481180.927721,12.699987888336182,0.0,1740481180.9277232,12.699987888336182,0.0,1740481180.9277253,12.699987888336182,7.923965857720077,1740481180.9277265,12.699987888336182,0.0,1740481180.9277465,12.699987888336182,0.0,1740481180.9277475,12.699987888336182,0.0,1740481180.927749,12.699987888336182,0.0,1740481180.9277496,12.699987888336182,0.43397630959612915,1740481180.9277508,12.699987888336182,1.0,1740481180.9277518,12.699987888336182,1.0612372435695767,1740481180.9277527,12.699987888336182,0.0,1740481180.9277537,12.699987888336182,0.37273906602655243,,
1740481180.9440837,12.719987869262695,5.178487725666972,1740481180.9440868,12.719987869262695,0.0,1740481180.9440897,12.719987869262695,0.0,1740481180.9440925,12.719987869262695,7.923965857720077,1740481180.944094,12.719987869262695,0.0,1740481180.9440963,12.719987869262695,0.0,1740481180.944098,12.719987869262695,0.0,1740481180.9440997,12.719987869262695,0.0,1740481180.9441018,12.719987869262695,0.43397630959612915,1740481180.9441037,12.719987869262695,1.0,1740481180.944105,12.719987869262695,1.0612372435695767,1740481180.9441063,12.719987869262695,0.0,1740481180.9441075,12.719987869262695,0.37273906602655243,,
1740481180.9697506,12.739987850189209,5.223933206777517,1740481180.9697528,12.739987850189209,0.0,1740481180.9697552,12.739987850189209,0.0,1740481180.969757,12.739987850189209,8.165714091726372,1740481180.9697585,12.739987850189209,0.0,1740481180.9697602,12.739987850189209,0.0,1740481180.9697616,12.739987850189209,0.0,1740481180.9697626,12.739987850189209,0.0,1740481180.9697635,12.739987850189209,0.5321276860440062,1740481180.9697647,12.739987850189209,1.0,1740481180.9697657,12.739987850189209,1.0612372435695796,1740481180.9697666,12.739987850189209,0.0,1740481180.9697676,12.739987850189209,0.4708904424744274,,
1740481180.9846766,12.759987831115723,5.223933206777517,1740481180.9846785,12.759987831115723,0.0,1740481180.984681,12.759987831115723,0.0,1740481180.9846828,12.759987831115723,8.165714091726372,1740481180.9846838,12.759987831115723,0.0,1740481180.984685,12.759987831115723,0.0,1740481180.9846861,12.759987831115723,0.0,1740481180.9846869,12.759987831115723,0.0,1740481180.9846878,12.759987831115723,0.5321276860440062,1740481180.9846888,12.759987831115723,1.0,1740481180.9846897,12.759987831115723,1.0612372435695787,1740481180.9846904,12.759987831115723,0.0,1740481180.9846914,12.759987831115723,0.4708904424744274,,
1740481181.003739,12.779987812042236,5.223933206777517,1740481181.003741,12.779987812042236,0.0,1740481181.0037432,12.779987812042236,0.0,1740481181.003745,12.779987812042236,8.165714091726372,1740481181.003746,12.779987812042236,0.0,1740481181.0037472,12.779987812042236,0.0,1740481181.0037484,12.779987812042236,0.0,1740481181.0037494,12.779987812042236,0.0,1740481181.0037503,12.779987812042236,0.5321276860440062,1740481181.0037515,12.779987812042236,1.0,1740481181.0037522,12.779987812042236,1.0612372435695787,1740481181.0037532,12.779987812042236,0.0,1740481181.003754,12.779987812042236,0.4708904424744274,,
1740481181.0238867,12.79998779296875,5.223933206777517,1740481181.0238883,12.79998779296875,0.0,1740481181.0238907,12.79998779296875,0.0,1740481181.0238929,12.79998779296875,8.165714091726372,1740481181.023894,12.79998779296875,0.0,1740481181.0238953,12.79998779296875,0.0,1740481181.0238962,12.79998779296875,0.0,1740481181.0238974,12.79998779296875,0.0,1740481181.0238986,12.79998779296875,0.5321276860440062,1740481181.0238996,12.79998779296875,1.0,1740481181.0239007,12.79998779296875,1.0612372435695787,1740481181.0239015,12.79998779296875,0.0,1740481181.0239024,12.79998779296875,0.4708904424744274,,
1740481181.0435474,12.819987773895264,5.223933206777517,1740481181.04355,12.819987773895264,0.0,1740481181.0435543,12.819987773895264,0.0,1740481181.0435567,12.819987773895264,8.165714091726372,1740481181.043558,12.819987773895264,0.0,1740481181.0435598,12.819987773895264,0.0,1740481181.0435612,12.819987773895264,0.0,1740481181.0435627,12.819987773895264,0.0,1740481181.0435638,12.819987773895264,0.5321276860440062,1740481181.0435658,12.819987773895264,1.0,1740481181.0435672,12.819987773895264,1.0612372435695787,1740481181.0435686,12.819987773895264,0.0,1740481181.0435703,12.819987773895264,0.4708904424744274,,
1740481181.066799,12.839987754821777,5.223933206777517,1740481181.0668006,12.839987754821777,0.0,1740481181.0668027,12.839987754821777,0.0,1740481181.0668044,12.839987754821777,8.165714091726372,1740481181.0668056,12.839987754821777,0.0,1740481181.0668068,12.839987754821777,0.0,1740481181.0668077,12.839987754821777,0.0,1740481181.066809,12.839987754821777,0.0,1740481181.0668097,12.839987754821777,0.5321276860440062,1740481181.0668106,12.839987754821777,1.0,1740481181.0668116,12.839987754821777,1.0612372435695787,1740481181.0668128,12.839987754821777,0.0,1740481181.0668137,12.839987754821777,0.4708904424744274,,
1740481181.0837624,12.859987735748291,5.281079846967561,1740481181.083764,12.859987735748291,0.0,1740481181.0837662,12.859987735748291,0.004965819432248915,1740481181.0837681,12.859987735748291,8.384369399637807,1740481181.083769,12.859987735748291,0.0,1740481181.0837703,12.859987735748291,0.0,1740481181.0837717,12.859987735748291,0.0,1740481181.0837727,12.859987735748291,0.0,1740481181.0837736,12.859987735748291,0.6546021731831678,1740481181.0837748,12.859987735748291,0.0,1740481181.0837755,12.859987735748291,0.08397142183517822,1740481181.0837765,12.859987735748291,0.0,1740481181.0837772,12.859987735748291,0.5777351867140202,,
1740481181.1048238,12.879987716674805,5.281079846967561,1740481181.1048255,12.879987716674805,0.0,1740481181.104828,12.879987716674805,0.004965819432248915,1740481181.1048298,12.879987716674805,8.384369399637807,1740481181.1048307,12.879987716674805,0.0,1740481181.104832,12.879987716674805,0.0,1740481181.1048331,12.879987716674805,0.0,1740481181.104834,12.879987716674805,0.0,1740481181.1048348,12.879987716674805,0.6546021731831678,1740481181.1048357,12.879987716674805,0.0,1740481181.1048367,12.879987716674805,0.07686698646914758,1740481181.1048377,12.879987716674805,0.0,1740481181.1048386,12.879987716674805,0.5777351867140202,,
1740481181.1240883,12.899987697601318,5.281079846967561,1740481181.1240907,12.899987697601318,0.0,1740481181.1240926,12.899987697601318,0.004965819432248915,1740481181.1240947,12.899987697601318,8.384369399637807,1740481181.1240957,12.899987697601318,0.0,1740481181.124097,12.899987697601318,0.0,1740481181.124098,12.899987697601318,0.0,1740481181.124099,12.899987697601318,0.0,1740481181.1241002,12.899987697601318,0.6546021731831678,1740481181.1241012,12.899987697601318,0.0,1740481181.1241019,12.899987697601318,0.07686698646914758,1740481181.1241028,12.899987697601318,0.0,1740481181.1241038,12.899987697601318,0.5777351867140202,,
1740481181.1454885,12.919987678527832,5.281079846967561,1740481181.1454902,12.919987678527832,0.0,1740481181.1454926,12.919987678527832,0.004965819432248915,1740481181.1454945,12.919987678527832,8.384369399637807,1740481181.145496,12.919987678527832,0.0,1740481181.145497,12.919987678527832,0.0,1740481181.145498,12.919987678527832,0.0,1740481181.1454992,12.919987678527832,0.0,1740481181.1455002,12.919987678527832,0.6546021731831678,1740481181.1455011,12.919987678527832,0.0,1740481181.145502,12.919987678527832,0.07686698646914758,1740481181.1455033,12.919987678527832,0.0,1740481181.1455042,12.919987678527832,0.5777351867140202,,
